,churn,n_requests_1,n_requests_2,n_requests_3,diff_n_requests_1,diff_n_requests_2,diff_n_requests_3,diff_avg_vjnbe_requests_1,diff_avg_vjnbe_requests_2,diff_avg_vjnbe_requests_3,other_hsntsn_requests_1,other_hsntsn_requests_2,other_hsntsn_requests_3,n_accident,sum_accident_cost,vehicle_age,diff_car_holder,contract_age_months,age_contract_holder,age_youngest_driver,years_driving_license
4089,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1320,45,0,22,28,26,8
4090,0,0,0,0,-1.18,-1.3,-1.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,84,28,28,9
4091,0,0,0,0,-5.0,-5.5,-6.11,0.0,0.0,0.0,0.0,0.0,0.0,1,1742,12,0,64,35,32,16
4092,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,126,37,23,19
4093,0,0,0,0,-1.36,-1.5,-1.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,40,30,22,10
4094,0,0,0,0,-3.36,-3.7,-4.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,50,44,26,26
4095,0,0,0,13,-1.18,-1.3,4.33,0.0,0.0,9.118938413362237,0.0,0.0,0.5265527617137765,0,0,5,0,49,37,21,18
4096,0,0,0,0,-3.27,-3.6,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3250,12,0,44,49,46,29
4097,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,54,37,22,16
4098,0,0,0,0,-1.18,-1.3,-1.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0,72,29,29,11
4099,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,32,22,13
4100,0,0,41,41,-3.73,20.5,13.67,0.0,16.249113952999526,-3.8360792380531343,0.0,0.0,0.08435268541416534,1,2450,4,1,36,39,18,19
4101,0,0,0,0,-0.64,-0.7,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,2,1080,15,0,24,32,30,11
4102,0,0,0,0,-1.64,-1.8,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,72,37,18,17
4103,0,0,0,0,-4.36,-4.8,-5.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,28,43,20,23
4104,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,28,26,26,5
4105,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,48,44,39,24
4106,0,0,0,0,-1.64,-1.8,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4704,0,1,40,34,34,13
4107,0,0,0,0,-2.73,-3.0,-3.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,45,19,19,0
4108,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1645,9,0,36,46,31,25
4109,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,49,34,25,14
4110,0,0,15,15,-1.36,7.5,5.0,0.0,4.771312343294067,13.016768272639045,0.0,0.8464316208927927,0.6469388465387456,0,0,1,1,18,32,28,13
4111,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1980,2,0,56,53,32,31
4112,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,72,25,22,5
4113,0,0,0,0,-3.82,-4.2,-4.67,0.0,0.0,0.0,0.0,0.0,0.0,1,3206,10,0,64,31,31,13
4114,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1784,0,0,100,32,29,11
4115,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,1,40,37,22,18
4116,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,27,40,30,20
4117,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,50,39,21,20
4118,0,0,0,0,-1.55,-1.7,-1.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,48,32,22,12
4119,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,81,32,32,12
4120,0,0,0,0,-1.64,-1.8,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,48,38,34,19
4121,0,0,0,0,-0.91,-1.0,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,14,37,24,18
4122,0,0,0,20,-1.82,-2.0,6.67,0.0,0.0,8.960612711047544,0.0,0.0,0.8920412370485948,0,0,21,0,117,32,30,12
4123,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,1,27,34,28,15
4124,0,1,1,1,1.0,0.5,0.33,13.484987739602012,16.93640112194643,8.555572026997265,0.3807524753266409,0.11927033655912128,0.5802920088895585,0,0,4,0,42,45,28,25
4125,0,0,20,20,-1.91,9.9,6.56,0.0,-8.786396973413467,15.426137304001358,0.0,0.6580202121873215,0.3215433861450885,0,0,9,1,32,46,34,27
4126,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,98,36,28,17
4127,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1950,3,1,72,35,18,17
4128,0,17,17,17,17.0,8.5,5.67,9.284106594115938,-13.469849718772423,8.639817814365468,0.48546124435050364,0.0,0.0,0,0,2,0,72,39,21,20
4129,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,99,38,21,20
4130,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,1,36,38,33,17
4131,0,0,7,8,-0.73,3.4,2.67,0.0,0.9345474964636971,10.817813532514261,0.0,0.45591230424630824,0.3754016149062428,0,0,9,0,32,30,22,10
4132,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,54,37,18,17
4133,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,60,32,32,13
4134,0,0,0,0,-8.55,-9.4,-10.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,34,26,15
4135,0,0,0,0,-0.18,-0.2,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,1,110,48,32,27
4136,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,20,29,20,8
4137,0,0,0,0,-4.45,-4.9,-5.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,10,38,19,19
4138,0,0,0,32,-2.91,-3.2,10.67,0.0,0.0,15.616790562454947,0.0,0.0,0.0,0,0,4,0,64,43,29,21
4139,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1008,0,0,63,40,32,20
4140,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,55,28,20,8
4141,0,0,0,0,-1.45,-1.6,-1.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,27,18,7
4142,0,0,0,0,-1.82,-2.0,-2.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,35,26,26,7
4143,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0,152,49,31,30
4144,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,5,32,24,13
4145,0,0,0,0,-0.27,-0.3,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,63,36,22,17
4146,0,0,0,0,-0.18,-0.2,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,1,2926,24,0,54,32,32,13
4147,0,0,0,0,-3.0,-3.3,-3.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0,55,31,31,12
4148,0,0,0,0,-2.55,-2.8,-3.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,28,37,23,17
4149,0,0,0,0,-0.18,-0.2,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,33,28,19,9
4150,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,1,55,42,25,21
4151,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,39,32,31,13
4152,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,36,39,23,20
4153,0,0,0,23,-6.73,-7.4,2.0,0.0,0.0,13.5052961813773,0.0,0.0,0.0,0,0,5,0,140,45,21,25
4154,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,1,70,34,18,15
4155,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,41,34,20
4156,0,0,1,1,-5.0,-4.9,-5.67,0.0,25.595214555848273,2.0718340336829266,0.0,0.3265545239370473,0.11860510535904868,0,0,5,0,64,37,19,17
4157,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,35,32,18,12
4158,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,1,21,31,18,10
4159,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,110,31,31,11
4160,0,0,6,6,-5.0,-1.9000000000000004,-3.4400000000000004,0.0,0.8661516875898592,-2.922455821897005,0.0,1.0,0.6058129710219083,0,0,3,1,70,43,29,24
4161,0,0,0,0,-2.0,-2.2,-2.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,30,44,22,25
4162,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,51,19,30
4163,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,685,4,1,35,36,25,16
4164,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,88,60,31,40
4165,0,0,0,0,-2.18,-2.4,-2.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,36,38,28,19
4166,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,0,40,34,29,14
4167,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,6,30,21,11
4168,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1221,5,0,60,42,29,24
4169,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,99,40,18,20
4170,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,45,48,21,27
4171,0,0,0,0,-1.91,-2.1,-2.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,32,28,12
4172,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,63,48,24,28
4173,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1892,3,0,44,44,28,24
4174,0,0,0,0,-5.45,-6.0,-6.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,39,30,22,11
4175,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1188,5,0,70,49,24,30
4176,0,0,0,0,-2.27,-2.5,-2.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,1,84,33,22,15
4177,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,16,26,20,6
4178,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,852,2,1,24,35,25,15
4179,0,0,0,0,-3.91,-4.3,-4.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,88,41,19,20
4180,0,0,0,0,-1.09,-1.2,-1.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,30,33,21,12
4181,0,0,0,0,-4.09,-4.5,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,40,48,19,29
4182,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,90,41,24,21
4183,0,0,0,0,-0.36,-0.4,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,40,51,18,32
4184,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,80,33,30,12
4185,0,0,0,0,-2.73,-3.0,-3.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,126,25,25,7
4186,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1024,6,0,81,48,18,29
4187,0,0,0,4,-0.36,-0.4,1.33,0.0,0.0,-7.9978276514922015,0.0,0.0,0.6386626774021544,0,0,4,0,55,39,32,18
4188,0,0,21,21,-2.82,9.5,5.89,0.0,8.530781829192676,13.286078316981786,0.0,0.0567182342439041,0.33583130682127127,0,0,4,0,20,25,25,6
4189,0,0,0,0,-1.0,-1.1,-1.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,0,60,28,28,9
4190,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,36,35,28,15
4191,0,0,0,0,-2.36,-2.6,-2.89,0.0,0.0,0.0,0.0,0.0,0.0,1,1600,10,0,45,41,18,22
4192,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3047,2,0,28,35,18,16
4193,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,35,46,18,27
4194,0,0,0,16,-5.09,-5.6,0.8899999999999997,0.0,0.0,13.602195739596322,0.0,0.0,0.32281307788425667,0,0,0,0,90,18,18,0
4195,0,0,0,0,-0.55,-0.6,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,60,36,18,16
4196,0,0,16,16,-1.45,8.0,5.33,0.0,10.822712319910334,28.97397408277885,0.0,0.485529432911,0.240292884901586,0,0,2,0,36,35,31,16
4197,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,64,45,30,27
4198,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,80,25,25,7
4199,0,0,0,0,-2.45,-2.7,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1529,12,0,72,36,22,16
4200,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,132,33,33,12
4201,0,0,0,0,-16.18,-17.8,-19.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,36,44,28,25
4202,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1064,2,0,42,28,23,10
4203,0,0,0,7,-0.64,-0.7,2.33,0.0,0.0,12.20160521264179,0.0,0.0,0.40595953923158745,0,0,2,0,28,35,25,16
4204,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,50,33,18,14
4205,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2420,10,0,60,32,32,12
4206,0,0,0,0,-2.18,-2.4,-2.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,33,20,15
4207,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,50,36,29,16
4208,1,0,0,0,-0.73,-0.8,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,55,37,18,17
4209,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,35,45,23,26
4210,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2430,6,0,35,40,31,21
4211,1,0,0,0,-2.0,-2.2,-2.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,0,24,33,21,14
4212,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,6,27,24,8
4213,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,45,18,18,0
4214,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1254,4,1,20,42,24,23
4215,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1648,4,0,36,29,20,10
4216,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,28,34,34,14
4217,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21,0,27,36,18,17
4218,0,0,0,0,-0.45,-0.5,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,130,36,31,16
4219,0,0,0,0,-0.73,-0.8,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0,30,40,34,21
4220,0,20,20,20,20.0,10.0,6.67,2.5918772618160286,1.7019124869101852,16.155012701763273,0.7580557029442412,0.6836110393420227,0.25036205360544495,0,0,30,0,42,42,35,22
4221,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35,1,24,29,20,11
4222,0,0,0,0,-1.73,-1.9,-2.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36,0,75,38,18,18
4223,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,45,33,18,14
4224,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,70,37,32,19
4225,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,26,36,31,17
4226,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,27,33,20,11
4227,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,72,34,18,15
4228,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,36,27,27,6
4229,0,0,0,0,-0.55,-0.6,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,33,47,22,27
4230,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,0,72,48,22,30
4231,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1449,5,1,49,36,32,15
4232,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,48,44,39,24
4233,0,0,0,0,-0.82,-0.9,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,70,33,29,14
4234,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,20,22,22,4
4235,0,0,0,0,-0.73,-0.8,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,32,33,18,13
4236,0,0,0,14,-4.91,-5.4,0.22999999999999954,0.0,0.0,10.171103005841744,0.0,0.0,0.3456513693301015,0,0,0,0,20,49,24,29
4237,0,0,0,0,-0.73,-0.8,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,24,31,21,9
4238,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,42,49,31,29
4239,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,100,29,27,10
4240,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,0,20,34,22,12
4241,0,15,15,15,15.0,7.5,5.0,6.92405684507081,-0.8713199496679671,21.57248789452564,0.22015642575789654,0.15646410761965143,0.4978621754071961,0,0,0,0,42,39,39,19
4242,0,14,14,14,13.73,6.7,4.34,7.887413792762461,8.883906361317552,-4.981883177237696,0.7129615117572661,0.0,0.15977278822718993,0,0,21,0,20,33,18,13
4243,0,0,0,0,-10.18,-11.2,-12.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,18,38,24,19
4244,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,54,0,32,42,22,23
4245,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2821,4,0,36,35,35,15
4246,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,1,70,30,19,11
4247,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,42,37,25,17
4248,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2136,3,0,25,27,22,9
4249,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,15,37,27,17
4250,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,54,34,19,14
4251,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,30,37,36,17
4252,0,0,0,0,-0.45,-0.5,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13,0,100,38,18,18
4253,0,0,0,0,-2.0,-2.2,-2.44,0.0,0.0,0.0,0.0,0.0,0.0,1,2240,0,0,36,35,29,15
4254,0,0,3,3,-0.27,1.5,1.0,0.0,10.220593171966895,15.430769471042556,0.0,0.7628766284021091,0.10917532376621052,0,0,7,1,56,43,40,23
4255,0,0,0,0,-4.36,-4.8,-5.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,0,120,36,18,17
4256,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,150,31,31,11
4257,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,40,36,25,14
4258,0,0,0,2,-0.18,-0.2,0.67,0.0,0.0,11.541054844456104,0.0,0.0,0.46648449124936253,0,0,12,1,8,28,28,9
4259,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,54,28,28,10
4260,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,0,48,37,34,18
4261,0,0,0,0,-6.0,-6.6,-7.33,0.0,0.0,0.0,0.0,0.0,0.0,1,3164,30,0,50,26,26,6
4262,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,70,29,23,9
4263,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,98,35,22,14
4264,0,0,0,0,-1.55,-1.7,-1.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0,42,41,29,22
4265,0,0,0,0,-0.55,-0.6,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,1,2970,16,0,110,38,36,20
4266,0,0,0,0,-3.27,-3.6,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1672,4,0,55,46,23,27
4267,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,64,33,26,13
4268,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,84,45,22,26
4269,0,0,0,0,-0.45,-0.5,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,77,28,20,6
4270,0,0,0,0,-4.82,-5.3,-5.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,100,36,25,16
4271,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,40,32,26,14
4272,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,110,30,30,11
4273,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,72,28,22,10
4274,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,16,51,27,30
4275,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,72,39,18,19
4276,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2250,4,1,54,32,18,12
4277,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1300,0,1,24,40,24,21
4278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,90,23,23,2
4279,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2061,0,0,60,34,29,15
4280,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,84,27,25,7
4281,0,0,0,0,-3.18,-3.5,-3.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,1,108,30,23,9
4282,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,0,77,33,25,15
4283,0,0,0,0,-2.18,-2.4,-2.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,36,47,21,28
4284,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,66,28,18,8
4285,0,0,0,0,-6.27,-6.9,-7.67,0.0,0.0,0.0,0.0,0.0,0.0,1,2700,24,0,81,49,18,30
4286,0,0,0,8,-0.73,-0.8,2.67,0.0,0.0,12.426233091839233,0.0,0.0,0.09379059820738585,0,0,8,0,33,45,32,25
4287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1131,2,0,8,33,18,15
4288,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2304,3,0,24,44,22,23
4289,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,1,32,35,23,16
4290,0,52,52,52,52.0,26.0,17.33,5.258591232898961,9.586481551637396,24.37549686225102,0.0,0.063867269432246,0.04379222676224201,0,0,8,1,56,43,25,24
4291,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,48,35,22,16
4292,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,12,35,26,16
4293,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,60,40,21,20
4294,0,0,0,0,-1.27,-1.4,-1.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,50,34,29
4295,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,24,49,35,28
4296,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,30,39,31,19
